1.517	103.79730972500276	102.03032332864323	1162.0	-0.01	0.68	5.9	-0.05	0.0	
1.543	103.92381509524007	102.11092352281868	1161.9	-0.01	0.68	6.0	-0.05	0.0	
1.57	104.0525363354907	102.19269816625012	1161.7	-0.01	0.68	6.1	-0.05	0.0	
1.594	104.18347884703475	102.27563825710212	1161.6	-0.01	0.68	6.2	-0.05	0.0	
1.622	104.31664799605333	102.35973479537608	1161.4	-0.01	0.68	6.3	-0.05	0.0	
1.646	104.45204910428733	102.44497879744667	1161.3	-0.01	0.68	6.4	-0.06	0.0	
1.672	104.5896874397752	102.53136131074724	1161.1	-0.01	0.68	6.5	-0.06	0.0	
1.698	104.72956820768644	102.61887342858564	1161.0	-0.01	0.68	6.6	-0.06	0.0	
1.724	104.8716965412658	102.70750630507034	1160.8	-0.01	0.68	6.7	-0.06	0.0	
1.751	105.016077492904	102.79725117012705	1160.6	-0.01	0.68	6.8	-0.06	0.0	
1.776	105.16271602534901	102.88809934458517	1160.4	-0.0	0.68	6.9	-0.06	0.0	
1.802	105.31161700307224	102.98004225531278	1160.3	-0.0	0.68	7.0	-0.06	0.0	
1.831	105.46278518380278	103.07307145037875	1160.1	-0.0	0.68	7.1	-0.06	0.0	
1.854	105.61622521024239	103.16717861421984	1159.9	-0.0	0.68	7.2	-0.06	0.0	
1.88	105.77194160197337	103.26235558279042	1159.7	-0.0	0.67	7.3	-0.06	0.0	
1.906	105.92993874757045	103.35859435867195	1159.6	-0.0	0.67	7.4	-0.06	0.0	
1.932	106.0902208969273	103.45588712611921	1159.4	-0.0	0.67	7.5	-0.06	0.0	
1.959	106.2527921538076	103.55422626601965	1159.2	-0.0	0.67	7.6	-0.06	0.0	
1.984	106.41765646862952	103.6536043707425	1159.0	-0.0	0.67	7.7	-0.06	0.0	
2.01	106.58481763149206	103.75401425885339	1158.8	-0.0	0.67	7.8	-0.06	0.0	
2.037	106.7542792654509	103.85544898967079	1158.6	-0.0	0.67	7.9	-0.06	0.0	
2.062	106.92604482005021	103.95790187763981	1158.4	0.0	0.67	8.0	-0.06	0.0	
2.089	107.10011756511669	104.06136650649924	1158.2	0.0	0.67	8.1	-0.06	0.0	
2.116	107.27650058482104	104.16583674321754	1158.0	0.0	0.67	8.2	-0.06	0.0	
2.14	107.45519677201118	104.27130675167352	1157.8	0.0	0.67	8.3	-0.06	0.0	
2.166	107.63620882282127	104.37777100605743	1157.6	0.0	0.67	8.4	-0.06	0.0	
2.192	107.81953923155925	104.48522430396851	1157.4	0.0	0.67	8.5	-0.06	0.0	
2.218	108.00519028587533	104.59366177918498	1157.2	0.0	0.67	8.6	-0.06	0.0	
2.244	108.19316406221324	104.70307891408288	1157.0	0.0	0.67	8.7	-0.06	0.0	
2.271	108.38346242154488	104.81347155168017	1156.7	0.0	0.67	8.8	-0.06	0.0	
2.298	108.57608700538901	104.92483590728318	1156.5	0.0	0.67	8.9	-0.06	0.0	
2.323	108.7710392321136	105.03716857971257	1156.3	0.01	0.67	9.0	-0.06	0.0	
2.349	108.96832029352093	105.15046656208646	1156.1	0.01	0.67	9.1	-0.06	0.0	
2.375	109.16793115171437	105.264727252139	1155.9	0.01	0.67	9.2	-0.06	0.0	
2.402	109.36987253624456	105.37994846205292	1155.6	0.01	0.67	9.3	-0.06	0.0	
2.428	109.57414494153312	105.49612842778551	1155.4	0.01	0.66	9.4	-0.05	0.0	
2.454	109.78074862457086	105.61326581786757	1155.2	0.01	0.66	9.5	-0.05	0.0	
2.479	109.98968360288754	105.73135974165626	1154.9	0.01	0.66	9.6	-0.05	0.0	
2.505	110.20094965278965	105.85040975702275	1154.7	0.01	0.66	9.7	-0.05	0.0	
2.531	110.41148316346617	105.97571195525653	448.1	0.22	0.67	9.8	0.95	0.0	
2.557	110.62101583773175	106.10744011631223	447.9	0.22	0.68	9.9	0.98	0.0	
2.583	110.8292676751624	106.24575559703206	447.7	0.21	0.69	10.0	1.0	0.0	
2.61	111.03594748794026	106.39080629503142	447.5	0.2	0.69	10.1	1.03	0.0	
2.636	111.24075352116826	106.54272564453443	447.3	0.19	0.7	10.2	1.05	0.0	
2.662	111.44337417708365	106.70163165384942	447.1	0.18	0.71	10.3	1.07	0.0	
2.688	111.64348884151883	106.86762599434931	446.9	0.18	0.72	10.4	1.1	0.0	
2.713	111.84076880984158	107.04079315087321	446.7	0.17	0.73	10.5	1.12	0.0	
2.739	112.03487830847132	107.22119964338862	446.4	0.16	0.74	10.6	1.14	0.0	
2.767	112.22547560692686	107.40889332954093	446.2	0.15	0.75	10.7	1.16	0.0	
